날짜,QQQ 매수량,QQQ 매도량,QQQ 잔량,QQQ 종가,QQQ 매수 평균 가격,QQQ 종가치,TQQQ 매수량,TQQQ 매도량,TQQQ 잔량,TQQQ 종가,TQQQ 매수 평균 가격,TQQQ 종가치,예수금,총 평가액
2022-03-25,0,0,249,359.3500061035156,401.52485209392256,89478.15151977539,0,0,0,56.93000030517578,0.0,0.0,20.31182861328125,89498.46334838867
2022-03-28,0,0,249,364.9100036621094,401.52485209392256,90862.59091186523,0,0,0,59.52000045776367,0.0,0.0,20.31182861328125,90882.90274047852
2022-03-29,0,0,249,371.19000244140625,401.52485209392256,92426.31060791016,0,0,0,62.56999969482422,0.0,0.0,20.31182861328125,92446.62243652344
2022-03-30,0,0,249,367.0899963378906,401.52485209392256,91405.40908813477,0,0,0,60.689998626708984,0.0,0.0,20.31182861328125,91425.72091674805
2022-03-31,1,0,249,362.5400085449219,401.52485209392256,90272.46212768555,0,0,0,58.18000030517578,0.0,0.0,20.31182861328125,90292.77395629883
2022-04-01,0,0,249,361.8500061035156,401.52485209392256,90100.65151977539,0,0,0,57.93000030517578,0.0,0.0,20.31182861328125,90120.96334838867
2022-04-04,0,0,249,369.29998779296875,401.52485209392256,91955.69696044922,0,0,0,61.54999923706055,0.0,0.0,20.31182861328125,91976.0087890625
2022-04-05,0,0,249,361.1000061035156,401.52485209392256,89913.90151977539,0,0,0,57.47999954223633,0.0,0.0,20.31182861328125,89934.21334838867
2022-04-06,0,0,249,353.260009765625,401.52485209392256,87961.74243164062,0,0,0,53.70000076293945,0.0,0.0,20.31182861328125,87982.0542602539
2022-04-07,0,0,249,354.1000061035156,401.52485209392256,88170.90151977539,0,0,0,54.04999923706055,0.0,0.0,20.31182861328125,88191.21334838867
2022-04-08,0,0,249,349.1499938964844,401.52485209392256,86938.34848022461,0,0,0,51.84000015258789,0.0,0.0,20.31182861328125,86958.66030883789
2022-04-11,0,0,249,340.8900146484375,401.52485209392256,84881.61364746094,0,0,0,48.15999984741211,0.0,0.0,20.31182861328125,84901.92547607422
2022-04-12,0,0,249,339.45001220703125,401.52485209392256,84523.05303955078,0,0,0,47.540000915527344,0.0,0.0,20.31182861328125,84543.36486816406
2022-04-13,0,0,249,346.3500061035156,401.52485209392256,86241.15151977539,0,0,0,50.38999938964844,0.0,0.0,20.31182861328125,86261.46334838867
2022-04-14,0,0,249,338.42999267578125,401.52485209392256,84269.06817626953,0,0,0,47.0,0.0,0.0,20.31182861328125,84289.38000488281
2022-04-18,0,0,249,338.69000244140625,401.52485209392256,84333.81060791016,0,0,0,47.130001068115234,0.0,0.0,20.31182861328125,84354.12243652344
2022-04-19,0,0,249,346.260009765625,401.52485209392256,86218.74243164062,0,0,0,50.15999984741211,0.0,0.0,20.31182861328125,86239.0542602539
2022-04-20,0,0,249,341.2099914550781,401.52485209392256,84961.28787231445,0,0,0,47.900001525878906,0.0,0.0,20.31182861328125,84981.59970092773
2022-04-21,0,0,249,334.1499938964844,401.52485209392256,83203.34848022461,0,0,0,45.09000015258789,0.0,0.0,20.31182861328125,83223.66030883789
2022-04-22,0,0,249,325.3999938964844,401.52485209392256,81024.59848022461,0,0,0,41.5099983215332,0.0,0.0,20.31182861328125,81044.91030883789
2022-04-25,0,0,249,329.5799865722656,401.52485209392256,82065.41665649414,0,0,0,43.04999923706055,0.0,0.0,20.31182861328125,82085.72848510742
2022-04-26,0,0,249,317.1400146484375,401.52485209392256,78967.86364746094,0,0,0,38.209999084472656,0.0,0.0,20.31182861328125,78988.17547607422
2022-04-27,0,0,249,316.760009765625,401.52485209392256,78873.24243164062,0,0,0,38.040000915527344,0.0,0.0,20.31182861328125,78893.5542602539
2022-04-28,0,0,249,328.010009765625,401.52485209392256,81674.49243164062,0,0,0,42.060001373291016,0.0,0.0,20.31182861328125,81694.8042602539
2022-04-29,0,0,249,313.25,401.52485209392256,77999.25,0,0,0,36.529998779296875,0.0,0.0,20.31182861328125,78019.56182861328
2022-05-02,0,0,249,318.4800109863281,401.52485209392256,79301.5227355957,0,0,0,38.25,0.0,0.0,20.31182861328125,79321.83456420898
2022-05-03,0,0,249,318.82000732421875,401.52485209392256,79386.18182373047,0,0,0,38.34000015258789,0.0,0.0,20.31182861328125,79406.49365234375
2022-05-04,0,0,249,329.6000061035156,401.52485209392256,82070.40151977539,0,0,0,42.13999938964844,0.0,0.0,20.31182861328125,82090.71334838867
2022-05-05,0,0,249,313.0,401.52485209392256,77937.0,0,0,0,35.86000061035156,0.0,0.0,20.31182861328125,77957.31182861328
2022-05-06,0,0,249,309.25,401.52485209392256,77003.25,0,0,0,34.61000061035156,0.0,0.0,20.31182861328125,77023.56182861328
2022-05-09,0,0,249,297.1499938964844,401.52485209392256,73990.34848022461,0,0,0,30.520000457763672,0.0,0.0,20.31182861328125,74010.66030883789
2022-05-10,0,0,249,300.760009765625,401.52485209392256,74889.24243164062,0,0,0,31.56999969482422,0.0,0.0,20.31182861328125,74909.5542602539
2022-05-11,0,0,249,291.8399963378906,401.52485209392256,72668.15908813477,0,0,0,28.760000228881836,0.0,0.0,20.31182861328125,72688.47091674805
2022-05-12,0,0,249,291.1499938964844,401.52485209392256,72496.34848022461,0,0,0,28.530000686645508,0.0,0.0,20.31182861328125,72516.66030883789
2022-05-13,0,0,249,301.94000244140625,401.52485209392256,75183.06060791016,0,0,0,31.6299991607666,0.0,0.0,20.31182861328125,75203.37243652344
2022-05-16,0,0,249,298.44000244140625,401.52485209392256,74311.56060791016,0,0,0,30.649999618530273,0.0,0.0,20.31182861328125,74331.87243652344
2022-05-17,0,0,249,306.1700134277344,401.52485209392256,76236.33334350586,0,0,0,32.959999084472656,0.0,0.0,20.31182861328125,76256.64517211914
2022-05-18,0,0,249,291.1400146484375,401.52485209392256,72493.86364746094,0,0,0,28.149999618530273,0.0,0.0,20.31182861328125,72514.17547607422
2022-05-19,0,0,249,289.5799865722656,401.52485209392256,72105.41665649414,0,0,0,27.579999923706055,0.0,0.0,20.31182861328125,72125.72848510742
2022-05-20,0,0,249,288.67999267578125,401.52485209392256,71881.31817626953,0,0,0,27.34000015258789,0.0,0.0,20.31182861328125,71901.63000488281
2022-05-23,0,0,249,293.4800109863281,401.52485209392256,73076.5227355957,0,0,0,28.690000534057617,0.0,0.0,20.31182861328125,73096.83456420898
2022-05-24,0,0,249,287.239990234375,401.52485209392256,71522.75756835938,0,0,0,26.899999618530273,0.0,0.0,20.31182861328125,71543.06939697266
2022-05-25,0,0,249,291.260009765625,401.52485209392256,72523.74243164062,0,0,0,27.979999542236328,0.0,0.0,20.31182861328125,72544.0542602539
2022-05-26,0,0,249,299.3299865722656,401.52485209392256,74533.16665649414,0,0,0,30.31999969482422,0.0,0.0,20.31182861328125,74553.47848510742
2022-05-27,0,0,249,309.1000061035156,401.52485209392256,76965.90151977539,0,0,0,33.290000915527344,0.0,0.0,20.31182861328125,76986.21334838867
2022-05-31,1,0,249,308.2799987792969,401.52485209392256,76761.71969604492,0,0,0,33.04999923706055,0.0,0.0,20.31182861328125,76782.0315246582
2022-06-01,0,0,249,306.0,401.52485209392256,76194.0,0,0,0,32.279998779296875,0.0,0.0,20.31182861328125,76214.31182861328
2022-06-02,0,0,249,314.3800048828125,401.52485209392256,78280.62121582031,0,0,0,34.900001525878906,0.0,0.0,20.31182861328125,78300.9330444336
2022-06-03,0,0,249,306.20001220703125,401.52485209392256,76243.80303955078,0,0,0,32.13999938964844,0.0,0.0,20.31182861328125,76264.11486816406
2022-06-06,0,0,249,307.2200012207031,401.52485209392256,76497.78030395508,0,0,0,32.540000915527344,0.0,0.0,20.31182861328125,76518.09213256836
2022-06-07,0,0,249,309.8699951171875,401.52485209392256,77157.62878417969,0,0,0,33.33000183105469,0.0,0.0,20.31182861328125,77177.94061279297
2022-06-08,0,0,249,307.6400146484375,401.52485209392256,76602.36364746094,0,0,0,32.650001525878906,0.0,0.0,20.31182861328125,76622.67547607422
2022-06-09,0,0,249,299.3999938964844,401.52485209392256,74550.59848022461,0,0,0,29.989999771118164,0.0,0.0,20.31182861328125,74570.91030883789
2022-06-10,0,0,249,288.8399963378906,401.52485209392256,71921.15908813477,0,0,0,26.790000915527344,0.0,0.0,20.31182861328125,71941.47091674805
2022-06-13,0,0,249,275.4100036621094,401.52485209392256,68577.09091186523,0,0,0,23.079999923706055,0.0,0.0,20.31182861328125,68597.40274047852
2022-06-14,0,0,249,275.9100036621094,401.52485209392256,68701.59091186523,0,0,0,23.229999542236328,0.0,0.0,20.31182861328125,68721.90274047852
2022-06-15,0,0,249,282.79998779296875,401.52485209392256,70417.19696044922,0,0,0,24.899999618530273,0.0,0.0,20.31182861328125,70437.5087890625
2022-06-16,0,0,249,271.3900146484375,401.52485209392256,67576.11364746094,0,0,0,21.860000610351562,0.0,0.0,20.31182861328125,67596.42547607422
2022-06-17,0,0,249,274.69000244140625,401.52485209392256,68397.81060791016,0,0,0,22.670000076293945,0.0,0.0,20.31182861328125,68418.12243652344
2022-06-21,0,0,249,281.0799865722656,401.52485209392256,69988.91665649414,0,0,0,24.3799991607666,0.0,0.0,20.31182861328125,70009.22848510742
2022-06-22,0,0,249,280.6700134277344,401.52485209392256,69886.83334350586,0,0,0,24.290000915527344,0.0,0.0,20.31182861328125,69907.14517211914
2022-06-23,0,0,249,284.8500061035156,401.52485209392256,70927.65151977539,0,0,0,25.329999923706055,0.0,0.0,20.31182861328125,70947.96334838867
2022-06-24,0,0,249,294.6099853515625,401.52485209392256,73357.88635253906,0,0,0,27.979999542236328,0.0,0.0,20.31182861328125,73378.19818115234
2022-06-27,0,0,249,292.45001220703125,401.52485209392256,72820.05303955078,0,0,0,27.31999969482422,0.0,0.0,20.31182861328125,72840.36486816406
2022-06-28,0,0,249,283.5400085449219,401.52485209392256,70601.46212768555,0,0,0,24.829999923706055,0.0,0.0,20.31182861328125,70621.77395629883
2022-06-29,0,0,249,283.79998779296875,401.52485209392256,70666.19696044922,0,0,0,24.8799991607666,0.0,0.0,20.31182861328125,70686.5087890625
2022-06-30,1,0,249,280.2799987792969,401.52485209392256,69789.71969604492,0,0,0,24.0,0.0,0.0,20.31182861328125,69810.0315246582
2022-07-01,0,0,249,282.1300048828125,401.52485209392256,70250.37121582031,0,0,0,24.389999389648438,0.0,0.0,20.31182861328125,70270.6830444336
2022-07-05,0,0,249,286.9599914550781,401.52485209392256,71453.03787231445,0,0,0,25.649999618530273,0.0,0.0,20.31182861328125,71473.34970092773
2022-07-06,0,0,249,288.79998779296875,401.52485209392256,71911.19696044922,0,0,0,26.139999389648438,0.0,0.0,20.31182861328125,71931.5087890625
2022-07-07,0,0,249,294.9800109863281,401.52485209392256,73450.0227355957,0,0,0,27.760000228881836,0.0,0.0,20.31182861328125,73470.33456420898
2022-07-08,0,0,249,295.3500061035156,401.52485209392256,73542.15151977539,0,0,0,27.889999389648438,0.0,0.0,20.31182861328125,73562.46334838867
2022-07-11,0,0,249,289.0400085449219,401.52485209392256,71970.96212768555,0,0,0,26.110000610351562,0.0,0.0,20.31182861328125,71991.27395629883
2022-07-12,0,0,249,286.239990234375,401.52485209392256,71273.75756835938,0,0,0,25.350000381469727,0.0,0.0,20.31182861328125,71294.06939697266
2022-07-13,0,0,249,285.6499938964844,401.52485209392256,71126.84848022461,0,0,0,25.190000534057617,0.0,0.0,20.31182861328125,71147.16030883789
2022-07-14,0,0,249,286.6700134277344,401.52485209392256,71380.83334350586,0,0,0,25.450000762939453,0.0,0.0,20.31182861328125,71401.14517211914
2022-07-15,0,0,249,291.8699951171875,401.52485209392256,72675.62878417969,0,0,0,26.790000915527344,0.0,0.0,20.31182861328125,72695.94061279297
2022-07-18,0,0,249,289.3999938964844,401.52485209392256,72060.59848022461,0,0,0,26.170000076293945,0.0,0.0,20.31182861328125,72080.91030883789
2022-07-19,0,0,249,298.29998779296875,401.52485209392256,74276.69696044922,0,0,0,28.459999084472656,0.0,0.0,20.31182861328125,74297.0087890625
2022-07-20,0,0,249,303.0299987792969,401.52485209392256,75454.46969604492,0,0,0,29.889999389648438,0.0,0.0,20.31182861328125,75474.7815246582
2022-07-21,0,0,249,307.3800048828125,401.52485209392256,76537.62121582031,0,0,0,31.15999984741211,0.0,0.0,20.31182861328125,76557.9330444336
2022-07-22,0,0,249,301.989990234375,401.52485209392256,75195.50756835938,0,0,0,29.530000686645508,0.0,0.0,20.31182861328125,75215.81939697266
2022-07-25,0,0,249,300.2699890136719,401.52485209392256,74767.2272644043,0,0,0,29.09000015258789,0.0,0.0,20.31182861328125,74787.53909301758
2022-07-26,0,0,249,294.3699951171875,401.52485209392256,73298.12878417969,0,0,0,27.329999923706055,0.0,0.0,20.31182861328125,73318.44061279297
2022-07-27,0,0,249,306.80999755859375,401.52485209392256,76395.68939208984,0,0,0,30.739999771118164,0.0,0.0,20.31182861328125,76416.00122070312
2022-07-28,0,0,249,309.80999755859375,401.52485209392256,77142.68939208984,0,0,0,31.6200008392334,0.0,0.0,20.31182861328125,77163.00122070312
2022-07-29,0,0,249,315.4599914550781,401.52485209392256,78549.53787231445,0,0,0,33.36000061035156,0.0,0.0,20.31182861328125,78569.84970092773
2022-08-01,0,0,249,315.2699890136719,401.52485209392256,78502.2272644043,0,0,0,33.310001373291016,0.0,0.0,20.31182861328125,78522.53909301758
2022-08-02,0,0,249,314.3299865722656,401.52485209392256,78268.16665649414,0,0,0,33.0,0.0,0.0,20.31182861328125,78288.47848510742
2022-08-03,0,0,249,322.8900146484375,401.52485209392256,80399.61364746094,0,0,0,35.63999938964844,0.0,0.0,20.31182861328125,80419.92547607422
2022-08-04,0,0,249,324.3999938964844,401.52485209392256,80775.59848022461,0,0,0,36.150001525878906,0.0,0.0,20.31182861328125,80795.91030883789
2022-08-05,0,0,249,321.75,401.52485209392256,80115.75,0,0,0,35.290000915527344,0.0,0.0,20.31182861328125,80136.06182861328
2022-08-08,0,0,249,320.7099914550781,401.52485209392256,79856.78787231445,0,0,0,34.93000030517578,0.0,0.0,20.31182861328125,79877.09970092773
2022-08-09,0,0,249,317.0799865722656,401.52485209392256,78952.91665649414,0,0,0,33.72999954223633,0.0,0.0,20.31182861328125,78973.22848510742
2022-08-10,0,0,249,325.92999267578125,401.52485209392256,81156.56817626953,0,0,0,36.5,0.0,0.0,20.31182861328125,81176.88000488281
2022-08-11,0,0,249,324.0799865722656,401.52485209392256,80695.91665649414,0,0,0,35.95000076293945,0.0,0.0,20.31182861328125,80716.22848510742
2022-08-12,0,0,249,330.3900146484375,401.52485209392256,82267.11364746094,0,0,0,37.97999954223633,0.0,0.0,20.31182861328125,82287.42547607422
2022-08-15,0,0,249,333.05999755859375,401.52485209392256,82931.93939208984,0,0,0,38.88999938964844,0.0,0.0,20.31182861328125,82952.25122070312
2022-08-16,0,0,249,332.2799987792969,401.52485209392256,82737.71969604492,0,0,0,38.63999938964844,0.0,0.0,20.31182861328125,82758.0315246582
2022-08-17,0,0,249,328.489990234375,401.52485209392256,81794.00756835938,0,0,0,37.29999923706055,0.0,0.0,20.31182861328125,81814.31939697266
2022-08-18,0,0,249,329.2799987792969,401.52485209392256,81990.71969604492,0,0,0,37.54999923706055,0.0,0.0,20.31182861328125,82011.0315246582
2022-08-19,0,0,249,322.8599853515625,401.52485209392256,80392.13635253906,0,0,0,35.349998474121094,0.0,0.0,20.31182861328125,80412.44818115234
2022-08-22,0,0,249,314.3599853515625,401.52485209392256,78275.63635253906,0,0,0,32.56999969482422,0.0,0.0,20.31182861328125,78295.94818115234
2022-08-23,0,0,249,314.1000061035156,401.52485209392256,78210.90151977539,0,0,0,32.459999084472656,0.0,0.0,20.31182861328125,78231.21334838867
2022-08-24,0,0,249,315.010009765625,401.52485209392256,78437.49243164062,0,0,0,32.709999084472656,0.0,0.0,20.31182861328125,78457.8042602539
2022-08-25,0,0,249,320.5799865722656,401.52485209392256,79824.41665649414,0,0,0,34.43000030517578,0.0,0.0,20.31182861328125,79844.72848510742
2022-08-26,0,0,249,307.44000244140625,401.52485209392256,76552.56060791016,0,0,0,30.239999771118164,0.0,0.0,20.31182861328125,76572.87243652344
2022-08-29,0,0,249,304.4100036621094,401.52485209392256,75798.09091186523,0,0,0,29.309999465942383,0.0,0.0,20.31182861328125,75818.40274047852
2022-08-30,0,0,249,301.0199890136719,401.52485209392256,74953.9772644043,0,0,0,28.329999923706055,0.0,0.0,20.31182861328125,74974.28909301758
2022-08-31,1,0,249,299.2699890136719,401.52485209392256,74518.2272644043,0,0,0,27.809999465942383,0.0,0.0,20.31182861328125,74538.53909301758
2022-09-01,0,0,249,299.3999938964844,401.52485209392256,74550.59848022461,0,0,0,27.84000015258789,0.0,0.0,20.31182861328125,74570.91030883789
2022-09-02,0,0,249,295.1700134277344,401.52485209392256,73497.33334350586,0,0,0,26.68000030517578,0.0,0.0,20.31182861328125,73517.64517211914
2022-09-06,0,0,249,293.04998779296875,401.52485209392256,72969.44696044922,0,0,0,26.06999969482422,0.0,0.0,20.31182861328125,72989.7587890625
2022-09-07,0,0,249,298.9700012207031,401.52485209392256,74443.53030395508,0,0,0,27.610000610351562,0.0,0.0,20.31182861328125,74463.84213256836
2022-09-08,0,0,249,300.5199890136719,401.52485209392256,74829.4772644043,0,0,0,28.059999465942383,0.0,0.0,20.31182861328125,74849.78909301758
2022-09-09,0,0,249,307.0899963378906,401.52485209392256,76465.40908813477,0,0,0,29.84000015258789,0.0,0.0,20.31182861328125,76485.72091674805
2022-09-12,0,0,249,310.739990234375,401.52485209392256,77374.25756835938,0,0,0,30.93000030517578,0.0,0.0,20.31182861328125,77394.56939697266
2022-09-13,0,0,249,293.70001220703125,401.52485209392256,73131.30303955078,0,0,0,25.84000015258789,0.0,0.0,20.31182861328125,73151.61486816406
2022-09-14,0,0,249,296.0299987792969,401.52485209392256,73711.46969604492,0,0,0,26.420000076293945,0.0,0.0,20.31182861328125,73731.7815246582
2022-09-15,0,0,249,291.1000061035156,401.52485209392256,72483.90151977539,0,0,0,25.09000015258789,0.0,0.0,20.31182861328125,72504.21334838867
2022-09-16,0,0,249,289.32000732421875,401.52485209392256,72040.68182373047,0,0,0,24.600000381469727,0.0,0.0,20.31182861328125,72060.99365234375
2022-09-19,0,0,249,291.04998779296875,401.52485209392256,72471.44696044922,0,0,0,25.190000534057617,0.0,0.0,20.31182861328125,72491.7587890625
2022-09-20,0,0,249,288.7300109863281,401.52485209392256,71893.7727355957,0,0,0,24.59000015258789,0.0,0.0,20.31182861328125,71914.08456420898
2022-09-21,0,0,249,283.55999755859375,401.52485209392256,70606.43939208984,0,0,0,23.239999771118164,0.0,0.0,20.31182861328125,70626.75122070312
2022-09-22,0,0,249,280.07000732421875,401.52485209392256,69737.43182373047,0,0,0,22.3799991607666,0.0,0.0,20.31182861328125,69757.74365234375
2022-09-23,0,0,249,275.510009765625,401.52485209392256,68601.99243164062,0,0,0,21.309999465942383,0.0,0.0,20.31182861328125,68622.3042602539
2022-09-26,0,0,249,274.3699951171875,401.52485209392256,68318.12878417969,0,0,0,21.020000457763672,0.0,0.0,20.31182861328125,68338.44061279297
2022-09-27,0,0,249,274.4800109863281,401.52485209392256,68345.5227355957,0,0,0,21.040000915527344,0.0,0.0,20.31182861328125,68365.83456420898
2022-09-28,0,0,249,279.94000244140625,401.52485209392256,69705.06060791016,0,0,0,22.270000457763672,0.0,0.0,20.31182861328125,69725.37243652344
2022-09-29,0,0,249,271.8699951171875,401.52485209392256,67695.62878417969,0,0,0,20.389999389648438,0.0,0.0,20.31182861328125,67715.94061279297
2022-09-30,1,0,249,267.260009765625,401.52485209392256,66547.74243164062,0,0,0,19.31999969482422,0.0,0.0,20.31182861328125,66568.0542602539
2022-10-03,0,0,249,273.5299987792969,401.52485209392256,68108.96969604492,0,0,0,20.65999984741211,0.0,0.0,20.31182861328125,68129.2815246582
2022-10-04,0,0,249,282.1300048828125,401.52485209392256,70250.37121582031,0,0,0,22.579999923706055,0.0,0.0,20.31182861328125,70270.6830444336
2022-10-05,0,0,249,281.9800109863281,401.52485209392256,70213.0227355957,0,0,0,22.579999923706055,0.0,0.0,20.31182861328125,70233.33456420898
2022-10-06,0,0,249,279.760009765625,401.52485209392256,69660.24243164062,0,0,0,22.010000228881836,0.0,0.0,20.31182861328125,69680.5542602539
2022-10-07,0,0,249,269.1000061035156,401.52485209392256,67005.90151977539,0,0,0,19.5,0.0,0.0,20.31182861328125,67026.21334838867
2022-10-10,0,0,249,266.4100036621094,401.52485209392256,66336.09091186523,0,0,0,18.889999389648438,0.0,0.0,20.31182861328125,66356.40274047852
2022-10-11,0,0,249,262.75,401.52485209392256,65424.75,0,0,0,18.139999389648438,0.0,0.0,20.31182861328125,65445.06182861328
2022-10-12,0,0,249,262.6600036621094,401.52485209392256,65402.340911865234,0,0,0,18.100000381469727,0.0,0.0,20.31182861328125,65422.652740478516
2022-10-13,0,0,249,268.82000732421875,401.52485209392256,66936.18182373047,0,0,0,19.309999465942383,0.0,0.0,20.31182861328125,66956.49365234375
2022-10-14,0,0,249,260.739990234375,401.52485209392256,64924.257568359375,0,0,0,17.56999969482422,0.0,0.0,20.31182861328125,64944.569396972656
2022-10-17,0,0,249,269.3500061035156,401.52485209392256,67068.15151977539,0,0,0,19.299999237060547,0.0,0.0,20.31182861328125,67088.46334838867
2022-10-18,0,0,67,271.4800109863281,401.5248520939225,18189.160736083984,0,0,2498,19.780000686645508,19.780000686645508,49410.44171524048,19.232112884521484,67618.83456420898
2022-10-19,0,0,37,270.489990234375,401.5248520939225,10008.129638671875,0,0,2914,19.540000915527344,19.745738536753553,56939.56266784668,5.291439056396484,66952.98374557495
2022-10-20,0,0,21,269.1099853515625,401.5248520939225,5651.3096923828125,0,0,3138,19.209999084472656,19.70749582250533,60280.977127075195,8.011409759521484,65940.29822921753
2022-10-21,0,0,12,275.4200134277344,401.52485209392245,3305.0401611328125,0,0,3258,20.56999969482422,19.73926392093328,67017.0590057373,18.39156723022461,70340.49073410034
2022-10-24,0,0,7,278.45001220703125,401.52485209392245,1949.1500854492188,0,0,3324,21.270000457763672,19.76965760668262,70701.48152160645,6.821598052978516,72657.45320510864
2022-10-25,0,0,6,284.2099914550781,401.52485209392245,1705.2599487304688,0,0,3336,22.549999237060547,19.779658835568874,75226.79745483398,20.431598663330078,76952.48900222778
2022-10-26,0,0,4,277.92999267578125,401.52485209392245,1111.719970703125,0,0,3363,21.059999465942383,19.789938109140117,70824.77820396423,7.671598434448242,71944.1697731018
2022-10-27,0,0,3,272.8699951171875,401.52485209392245,818.6099853515625,0,0,3377,19.899999618530273,19.7903943901977,67202.29871177673,1.941598892211914,68022.85029602051
2022-10-28,0,0,3,281.2200012207031,401.52485209392245,843.6600036621094,0,0,3377,21.700000762939453,19.7903943901977,73280.90257644653,1.941598892211914,74126.50417900085
2022-10-31,1,0,3,277.95001220703125,401.52485209392245,833.8500366210938,0,0,3377,20.950000762939453,19.7903943901977,70748.15257644653,1.941598892211914,71583.94421195984
2022-11-01,0,0,3,275.1099853515625,401.52485209392245,825.3299560546875,0,0,3377,20.299999237060547,19.7903943901977,68553.09742355347,1.941598892211914,69380.36897850037
2022-11-02,0,0,2,265.67999267578125,401.52485209392245,531.3599853515625,0,0,3391,18.200000762939453,19.783828329807957,61716.202587127686,12.82158088684082,62260.38415336609
2022-11-03,0,0,1,260.489990234375,401.52485209392245,260.489990234375,0,0,3406,17.149999618530273,19.772228966722473,58412.89870071411,16.06157684326172,58689.45026779175
2022-11-04,0,0,1,264.67999267578125,401.52485209392245,264.67999267578125,0,0,3406,17.950000762939453,19.772228966722473,61137.70259857178,16.06157684326172,61418.44416809082
2022-11-07,0,0,1,267.5899963378906,401.52485209392245,267.5899963378906,0,0,3406,18.520000457763672,19.772228966722473,63079.12155914307,16.06157684326172,63362.77313232422
2022-11-08,0,0,1,269.5400085449219,401.52485209392245,269.5400085449219,0,0,3406,18.920000076293945,19.772228966722473,64441.52025985718,16.06157684326172,64727.12184524536
2022-11-09,0,0,1,263.32000732421875,401.52485209392245,263.32000732421875,0,0,3406,17.600000381469727,19.772228966722473,59945.60129928589,16.06157684326172,60224.98288345337
2022-11-10,0,0,1,282.75,401.52485209392245,282.75,0,0,3406,21.450000762939453,19.772228966722473,73058.70259857178,16.06157684326172,73357.51417541504
2022-11-11,0,0,1,287.9599914550781,401.52485209392245,287.9599914550781,0,0,3406,22.670000076293945,19.772228966722473,77214.02025985718,16.06157684326172,77518.04182815552
2022-11-14,0,0,1,285.44000244140625,401.52485209392245,285.44000244140625,0,0,3406,22.06999969482422,19.772228966722473,75170.41896057129,16.06157684326172,75471.92053985596
2022-11-15,0,0,1,289.3900146484375,401.52485209392245,289.3900146484375,0,0,3406,22.959999084472656,19.772228966722473,78201.75688171387,16.06157684326172,78507.20847320557
2022-11-16,0,0,1,285.44000244140625,401.52485209392245,285.44000244140625,0,0,3406,22.030000686645508,19.772228966722473,75034.1823387146,16.06157684326172,75335.68391799927
2022-11-17,0,0,1,284.80999755859375,401.52485209392245,284.80999755859375,0,0,3406,21.860000610351562,19.772228966722473,74455.16207885742,16.06157684326172,74756.03365325928
2022-11-18,0,0,1,284.82000732421875,401.52485209392245,284.82000732421875,0,0,3406,21.84000015258789,19.772228966722473,74387.04051971436,16.06157684326172,74687.92210388184
2022-11-21,0,0,1,281.8900146484375,401.52485209392245,281.8900146484375,0,0,3406,21.18000030517578,19.772228966722473,72139.08103942871,16.06157684326172,72437.03263092041
2022-11-22,0,0,1,285.95001220703125,401.52485209392245,285.95001220703125,0,0,3406,22.06999969482422,19.772228966722473,75170.41896057129,16.06157684326172,75472.43054962158
2022-11-23,0,0,1,288.82000732421875,401.52485209392245,288.82000732421875,0,0,3406,22.729999542236328,19.772228966722473,77418.37844085693,16.06157684326172,77723.26002502441
2022-11-25,0,0,1,286.9200134277344,401.52485209392245,286.9200134277344,0,0,3406,22.260000228881836,19.772228966722473,75817.56077957153,16.06157684326172,76120.54236984253
2022-11-28,0,0,1,282.7099914550781,401.52485209392245,282.7099914550781,0,0,3406,21.280000686645508,19.772228966722473,72479.6823387146,16.06157684326172,72778.45390701294
2022-11-29,0,0,1,280.57000732421875,401.52485209392245,280.57000732421875,0,0,3406,20.770000457763672,19.772228966722473,70742.62155914307,16.06157684326172,71039.25314331055
2022-11-30,1,0,1,293.3599853515625,401.52485209392245,293.3599853515625,0,0,3406,23.559999465942383,19.772228966722473,80245.35818099976,16.06157684326172,80554.77974319458
2022-12-01,0,0,1,293.7200012207031,401.52485209392245,293.7200012207031,0,0,3406,23.690000534057617,19.772228966722473,80688.14181900024,16.06157684326172,80997.92339706421
2022-12-02,0,0,1,292.54998779296875,401.52485209392245,292.54998779296875,0,0,3406,23.40999984741211,19.772228966722473,79734.45948028564,16.06157684326172,80043.07104492188
2022-12-05,0,0,1,287.6400146484375,401.52485209392245,287.6400146484375,0,0,3406,22.229999542236328,19.772228966722473,75715.37844085693,16.06157684326172,76019.08003234863
2022-12-06,0,0,1,281.67999267578125,401.52485209392245,281.67999267578125,0,0,3406,20.81999969482422,19.772228966722473,70912.91896057129,16.06157684326172,71210.66053009033
2022-12-07,0,0,1,280.5299987792969,401.52485209392245,280.5299987792969,0,0,3406,20.56999969482422,19.772228966722473,70061.41896057129,16.06157684326172,70358.01053619385
2022-12-08,0,0,1,283.8500061035156,401.52485209392245,283.8500061035156,0,0,3406,21.299999237060547,19.772228966722473,72547.79740142822,16.06157684326172,72847.708984375
2022-12-09,0,0,1,282.0400085449219,401.52485209392245,282.0400085449219,0,0,3406,20.889999389648438,19.772228966722473,71151.33792114258,16.06157684326172,71449.43950653076
2022-12-12,0,0,1,285.5799865722656,401.52485209392245,285.5799865722656,0,0,3406,21.649999618530273,19.772228966722473,73739.89870071411,16.06157684326172,74041.54026412964
